Index,Real_X,Real_Y,Real_Z,Estimated_X,Estimated_Y,Estimated_Z,RANSAC_X,RANSAC_Y,RANSAC_Z
44,0.21580618347529978,0.022004979201309238,1.1085696922958255,0.21580706039231856,0.02200516203230496,1.1085686485512563,0.215790993025854,0.022005144685912487,1.1085869997876916
45,0.21580496336127875,0.02200473681613068,1.1085711433802468,0.2158053632027226,0.02200481346415195,1.1085706685034755,0.215790993025854,0.022005144685912487,1.1085869997876916
46,0.21580375006837937,0.022004505432779535,1.108572581966754,0.2158053632027226,0.02200481346415195,1.1085706685034755,0.215790993025854,0.022005144685912487,1.1085869997876916
47,0.21563163836297633,0.022735589262159135,1.1085740018438692,0.21580359777760805,0.02200447670625394,1.1085727617036953,0.215790993025854,0.022005144685912487,1.1085869997876916
48,0.21318865189761144,0.03127241782400211,1.1085753572241528,0.21445243037989847,0.027219705896231794,1.1085748540300138,0.215790993025854,0.022005144685912487,1.1085869997876916
49,0.2074150251177312,0.04494989086900396,1.1085766000332533,0.20784660241474473,0.044100618730089636,1.108576537159343,0.215790993025854,0.022005144685912487,1.1085869997876916
50,0.2013428526292625,0.055182450181484405,1.1085772954389228,0.20784660241474473,0.044100618730089636,1.108576537159343,0.215790993025854,0.022005144685912487,1.1085869997876916
51,0.19966003341352168,0.057584550377514476,1.1085776700213419,0.19986729018090443,0.05729701486674266,1.1085774753726638,0.215790993025854,0.022005144685912487,1.1085869997876916
52,0.1996585390159641,0.05758591058817283,1.1085781510653427,0.199658565105592,0.05758626900609354,1.1085778736749092,0.215790993025854,0.022005144685912487,1.1085869997876916
53,0.19965888331608878,0.057585020517725474,1.1085784233997387,0.26316185897162747,0.05981536614526384,1.1337207995686587,0.215790993025854,0.022005144685912487,1.1085869997876916
54,0.1996591515366733,0.05758414454420481,1.1085787713405735,0.19965888410697974,0.05758501841808261,1.108578424128849,0.215790993025854,0.022005144685912487,1.1085869997876916
55,0.19965939252952863,0.05758330491294693,1.1085791186287446,0.1996591808272994,0.0575840465248465,1.1085788108891284,0.215790993025854,0.022005144685912487,1.1085869997876916
56,0.19965961888608957,0.0575824866269017,1.108579464287588,0.19965948960380153,0.05758299246186738,1.108579240312741,0.215790993025854,0.022005144685912487,1.1085869997876916
57,0.19965981725817622,0.057581710020797,1.1085798079773963,0.19965974742606107,0.05758196435002105,1.1085796992555457,0.215790993025854,0.022005144685912487,1.1085869997876916
58,0.19965998764889475,0.057580977732842126,1.108580147867505,0.19965974742606107,0.05758196435002105,1.1085796992555457,0.215790993025854,0.022005144685912487,1.1085869997876916
59,0.20009775139990732,0.056969984953367914,1.108580452949487,0.19965999734017448,0.05758092867884557,1.108580172788601,0.215790993025854,0.022005144685912487,1.1085869997876916
60,0.20517262678070847,0.049059115609479356,1.1085807886965438,0.201592046491621,0.05480830729363273,1.1085805562765574,0.215790993025854,0.022005144685912487,1.1085869997876916
61,0.21139936584702185,0.03615522106507328,1.108581567404548,0.21046244560717398,0.038439801000873075,1.108581395508109,0.215790993025854,0.022005144685912487,1.1085869997876916
62,0.21509742722093933,0.024845985529182636,1.1085827546173814,0.21046244560717398,0.038439801000873075,1.108581395508109,0.215790993025854,0.022005144685912487,1.1085869997876916
63,0.21579538737800008,0.021997021788085946,1.1085840495689787,0.2153442351575805,0.023880787961227445,1.1085829232133395,0.215790993025854,0.022005144685912487,1.1085869997876916
64,0.21579481895649272,0.02199447662725611,1.1085853609018383,0.21579587191730454,0.021993255213230256,1.108584480295022,0.215790993025854,0.022005144685912487,1.1085869997876916
65,0.215793622414317,0.02199472973057963,1.1085866554911161,0.21579387421995166,0.021994720210771146,1.1085863703612604,0.215790993025854,0.022005144685912487,1.1085869997876916
66,0.21579244064278624,0.02199498209438412,1.1085879300334003,0.21579387421995166,0.021994720210771146,1.1085863703612604,0.215790993025854,0.022005144685912487,1.1085869997876916
67,0.21579127502449452,0.0219952283476685,1.1085891902760032,0.21579243617901955,0.021994982094614368,1.1085879350415446,0.215790993025854,0.022005144685912487,1.1085869997876916
68,0.21579016963391667,0.02199546726539838,1.1085903835482473,0.21579097222373678,0.021995321273323043,1.108589511066075,0.215790993025854,0.022005144685912487,1.1085869997876916
69,0.21578903671282212,0.021995701549968077,1.1085916112464826,0.2157895024664631,0.021995591285949523,1.1085911090077727,0.215790993025854,0.022005144685912487,1.1085869997876916
70,0.21578788229317553,0.021995915004649223,1.1085928665594051,0.21578788229318135,0.021995915004654254,1.1085928665594,0.215790993025854,0.022005144685912487,1.1085869997876916
71,0.21578679197883438,0.021996106844831838,1.1085940547281588,0.2157878822931769,0.02199591500465292,1.1085928665594027,0.215790993025854,0.022005144685912487,1.1085869997876916
72,0.21578571906818395,0.02199629539727168,1.1085952250511975,0.21578640738189225,0.021996177322043287,1.1085944733383175,0.215790993025854,0.022005144685912487,1.1085869997876916
73,0.21578466429662552,0.021996478793506,1.108596374900823,0.21578503288175366,0.021996417362579734,1.1085959728088484,0.215790993025854,0.022005144685912487,1.1085869997876916
74,0.21578362894057046,0.021996652702165373,1.1085975060644215,0.21578381019627368,0.021996620864518368,1.1085973084488692,0.215790993025854,0.022005144685912487,1.1085869997876916
75,0.21578261346906935,0.02199681650389734,1.1085986179884004,0.21578381019627368,0.021996620864518368,1.1085973084488692,0.215790993025854,0.022005144685912487,1.1085869997876916
76,0.21578161806778678,0.021996970662261358,1.1085997074747866,0.21578229138507687,0.02199686438376114,1.1085989704754065,0.215790993025854,0.022005144685912487,1.1085869997876916
