image_file,time,tx,ty,tz,rx,ry,rz
image_0344.png,204550503000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0345.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0346.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0347.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0348.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0349.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0350.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0351.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0352.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0353.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0354.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0355.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0356.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0357.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0358.png,204550564000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0359.png,204551031000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0360.png,204551746000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0361.png,204552170000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0362.png,204552423000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0363.png,204552829000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0364.png,204553035000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0365.png,204553202000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0366.png,204553471000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0367.png,204553945000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0368.png,204554301000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0369.png,204554636000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0370.png,204554765000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0371.png,204554861000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0372.png,204555150000000,0.0,0.0,2.0,2.268928050994873,0.0,0.0
image_0373.png,204555352000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0374.png,204555619000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0375.png,204555817000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0376.png,204556132000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0377.png,204556577000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0378.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0379.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0380.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0381.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0382.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0383.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0384.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0385.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0386.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0387.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0388.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0389.png,204556644000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0390.png,204556723000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0391.png,204557325000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0392.png,204557807000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0393.png,204558080000000,0.0,0.0,2.0,2.4434609413146973,0.0,0.0
image_0394.png,204558445000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0395.png,204558588000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0396.png,204558736000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0397.png,204558940000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0398.png,204559126000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0399.png,204559247000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0400.png,204559524000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0401.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0402.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0403.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0404.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0405.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0406.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0407.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0408.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0409.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0410.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0411.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0412.png,204559654000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0413.png,204559690000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0414.png,204559875000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0415.png,204560169000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0416.png,204560417000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0417.png,204560619000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0418.png,204560775000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0419.png,204561104000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0420.png,204561398000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0421.png,204561902000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0422.png,204562311000000,0.0,0.0,2.0,2.6179938316345215,0.0,0.0
image_0423.png,204562628000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0424.png,204562666000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0425.png,204563105000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0426.png,204563527000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0427.png,204563906000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0428.png,204564190000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0429.png,204564442000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0430.png,204564686000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0431.png,204565112000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0432.png,204565541000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0433.png,204565805000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0434.png,204566119000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0435.png,204566386000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0436.png,204566579000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0437.png,204566722000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0438.png,204566862000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0439.png,204567058000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0440.png,204567197000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0441.png,204567305000000,0.0,0.0,2.0,2.7925267219543457,0.0,0.0
image_0442.png,204567489000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0443.png,204567802000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0444.png,204568170000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0445.png,204568504000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0446.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0447.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0448.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0449.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0450.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0451.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0452.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0453.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0454.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0455.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0456.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0457.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0458.png,204568672000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0459.png,204568904000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0460.png,204569264000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0461.png,204569792000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0462.png,204570182000000,0.0,0.0,2.0,2.96705961227417,0.0,0.0
image_0463.png,204570475000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0464.png,204570681000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0465.png,204570746000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0466.png,204570905000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0467.png,204571177000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0468.png,204571353000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0469.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0470.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0471.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0472.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0473.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0474.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0475.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0476.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0477.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0478.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0479.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0480.png,204571611000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0481.png,204571659000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0482.png,204571852000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0483.png,204572110000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0484.png,204572245000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0485.png,204572410000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0486.png,204572636000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0487.png,204572901000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0488.png,204573260000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0489.png,204573404000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0490.png,204573629000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0491.png,204574103000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0492.png,204574553000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0493.png,204574683000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0494.png,204574842000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0495.png,204574959000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0496.png,204575083000000,0.0,0.0,2.0,3.1415927410125732,0.0,0.0
image_0497.png,204575395000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0498.png,204575847000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0499.png,204576121000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0500.png,204576242000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0501.png,204576358000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0502.png,204576480000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0503.png,204576631000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0504.png,204576712000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0505.png,204577233000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0506.png,204578056000000,0.0,0.0,2.0,0.0,0.1745329201221466,0.0
image_0507.png,204578454000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0508.png,204578626000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0509.png,204578844000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0510.png,204579166000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0511.png,204579437000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0512.png,204579605000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0513.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0514.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0515.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0516.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0517.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0518.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0519.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0520.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0521.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0522.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0523.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0524.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0525.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0526.png,204579672000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0527.png,204579786000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0528.png,204580113000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0529.png,204580480000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0530.png,204580670000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0531.png,204580969000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0532.png,204581339000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0533.png,204581509000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0534.png,204581886000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0535.png,204582139000000,0.0,0.0,2.0,0.0,0.3490658402442932,0.0
image_0536.png,204582414000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0537.png,204582522000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0538.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0539.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0540.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0541.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0542.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0543.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0544.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0545.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0546.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0547.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0548.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0549.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0550.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0551.png,204582615000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0552.png,204582809000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0553.png,204583199000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0554.png,204583653000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0555.png,204583857000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0556.png,204584191000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0557.png,204584495000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0558.png,204584789000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0559.png,204585177000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0560.png,204585870000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0561.png,204586038000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0562.png,204586507000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0563.png,204586725000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0564.png,204586888000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0565.png,204587054000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0566.png,204587228000000,0.0,0.0,2.0,0.0,0.5235987901687622,0.0
image_0567.png,204587401000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0568.png,204587585000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0569.png,204587823000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0570.png,204588020000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0571.png,204588320000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0572.png,204588596000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0573.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0574.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0575.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0576.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0577.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0578.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0579.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0580.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0581.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0582.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0583.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0584.png,204588702000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0585.png,204588866000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0586.png,204589186000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0587.png,204589526000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0588.png,204589707000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0589.png,204589960000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0590.png,204590316000000,0.0,0.0,2.0,0.0,0.6981316804885864,0.0
image_0591.png,204590497000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0592.png,204590663000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0593.png,204590850000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0594.png,204591053000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0595.png,204591201000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0596.png,204591394000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0597.png,204591539000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0598.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0599.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0600.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0601.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0602.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0603.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0604.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0605.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0606.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0607.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0608.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0609.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0610.png,204591653000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0611.png,204591784000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0612.png,204592110000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0613.png,204592923000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0614.png,204593232000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0615.png,204593648000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0616.png,204593876000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0617.png,204594023000000,0.0,0.0,2.0,0.0,0.8726646304130554,0.0
image_0618.png,204594270000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0619.png,204594519000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0620.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0621.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0622.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0623.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0624.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0625.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0626.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0627.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0628.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0629.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0630.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0631.png,204594646000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0632.png,204594916000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0633.png,204595268000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0634.png,204595596000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0635.png,204595815000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0636.png,204596017000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0637.png,204596498000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0638.png,204596745000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0639.png,204596945000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0640.png,204597439000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0641.png,204597670000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0642.png,204597944000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0643.png,204598230000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0644.png,204598406000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0645.png,204598660000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0646.png,204598793000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0647.png,204598854000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0648.png,204599084000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0649.png,204599245000000,0.0,0.0,2.0,0.0,1.0471975803375244,0.0
image_0650.png,204599401000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0651.png,204599744000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0652.png,204600091000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0653.png,204600333000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0654.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0655.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0656.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0657.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0658.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0659.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0660.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0661.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0662.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0663.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0664.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0665.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0666.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0667.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0668.png,204600487000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0669.png,204600875000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0670.png,204601402000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0671.png,204601615000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0672.png,204601790000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0673.png,204602229000000,0.0,0.0,2.0,0.0,1.2217304706573486,0.0
image_0674.png,204602420000000,0.0,0.0,2.0,0.0,1.3962633609771729,0.0
image_0675.png,204602499000000,0.0,0.0,2.0,0.0,1.3962633609771729,0.0
image_0676.png,204602621000000,0.0,0.0,2.0,0.0,1.3962633609771729,0.0
