image_file,time,tag_id,tag_tx,tag_ty,tag_tz,tag_rx,tag_ry,tag_rz,gripper_tx,gripper_ty,gripper_tz,gripper_rx,gripper_ry,gripper_rz,E_3D,angleSolide,Erx,Ery,Erz,distance_from_camera,error_3d,error_angular,mean_3d_error,mean_angular_error
image_0260.jpg,229562000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.013934695745587224,2.7910597655141447
image_0261.jpg,229779000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,-0.5235987901687622,0.5235987901687622,1.0471975803375244,0.0021519067374083842,-179.8516943999778,-179.98135461231058,0.18165328238627082,120.33484274646426,2.0,0.010810423302011016,3.13900423257026,0.013911723154090342,2.7936181807130867
image_0262.jpg,230123000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0021519067374083842,129.66247233966297,134.4906336176856,-39.267282849951705,-26.325127706847947,2.0,0.010810423302011016,2.2630370586031945,0.013889085928892682,2.789745325807175
image_0263.jpg,230216000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0021519067374083842,129.66247233966297,134.4906336176856,-39.267282849951705,-26.325127706847947,2.0,0.010810423302011016,2.2630370586031945,0.013866776779422526,2.785928599233233
image_0264.jpg,230370000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0021519067374083842,129.66247233966297,134.4906336176856,-39.267282849951705,-26.325127706847947,2.0,0.010810423302011016,2.2630370586031945,0.013844788624908773,2.782166789588413
image_0265.jpg,230435000000,11,-0.0012424039341137,-0.0062078887560961,2.008762636682249,-0.5265781452209857,-2.6198628331300857,-2.087064271767451,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0021519067374083842,129.66247233966297,134.4906336176856,-39.267282849951705,-26.325127706847947,2.0,0.010810423302011016,2.2630370586031945,0.013823114586888074,2.7784587200813755
image_0280.jpg,233147000000,11,-0.0018361177846778,0.001796153545789,2.0180220017398507,0.7914841033099744,-2.092168106171337,2.365528256037524,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0031802492917427615,-179.82539428281544,-179.78664549690455,0.03225913928608128,-89.16298060494667,2.0,0.018204121587993248,3.1385452089321175,0.013854185558527118,2.7810125249668416
image_0281.jpg,233390000000,11,-0.0018361177846778,0.001796153545789,2.0180220017398507,0.7914841033099744,-2.092168106171337,2.365528256037524,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0031802492917427615,-179.82539428281544,-179.78664549690455,0.03225913928608128,-89.16298060494667,2.0,0.018204121587993248,3.1385452089321175,0.013884818910847302,2.783530360769414
image_0282.jpg,233604000000,11,-0.0018361177846778,0.001796153545789,2.0180220017398507,0.7914841033099744,-2.092168106171337,2.365528256037524,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0031802492917427615,-179.82539428281544,-179.78664549690455,0.03225913928608128,-89.16298060494667,2.0,0.018204121587993248,3.1385452089321175,0.013915023824673498,2.786012982085237
image_0283.jpg,233800000000,11,-0.0018361177846778,0.001796153545789,2.0180220017398507,0.7914841033099744,-2.092168106171337,2.365528256037524,0.0,0.0,2.0,0.7853981852531433,1.0471975803375244,-0.7853981852531433,0.0031802492917427615,-179.82539428281544,-179.78664549690455,0.03225913928608128,-89.16298060494667,2.0,0.018204121587993248,3.1385452089321175,0.013944809225807661,2.7884611225494513
